USER_ID,EDAD,GENERO,CIUDAD,NOMBRE,APELLIDO,ESTADO_CIVIL,EMAIL,TELEFONO,VIGENCIA_DESDE,VIGENCIA_HASTA,Cedula,MARCA,MODELO,PUERTAS,TIPO,PRECIO,ANO,KILOMETRAJE,PRECIO_POLIZA,CARRO
110,50,MASCULINO,Popayan,MIGUEL,IBAÑEZ,CASADO,miguel.ibañez88@workmail.com,3206756035,2019-03-22 19:00:00,2024-05-20 17:00:00,52.356.412,Volkswagen,Golf,4,Hatchback,75000000,2016,47747,5750000,Volkswagen Golf 2016
111,38,FEMENINO,Tierralta,SOFIA,MORA,CASADO,sofia.mora18@workmail.com,3059846145,2019-02-23 10:30:00,2023-12-30 17:30:00,81.281.549,Ford,Ranger,4,Camioneta,117000000,2014,119359,7850000,Ford Ranger 2014
112,66,MASCULINO,Soacha,JOAN,GARCIA,CASADO,joan.garcia46@workmail.com,3053875099,2019-02-17 03:00:00,2024-06-06 13:00:00,82.979.396,Mazda,Allegro,4,Sedan,10500000,2011,210906,2525000,Mazda Allegro 2011
113,56,MASCULINO,Manizales,IVAN,GALLEGO,SOLTERO,ivan.gallego28@workmail.com,3181419408,2019-01-20 18:30:00,2024-03-27 00:00:00,69.719.392,Mazda,Allegro,4,Sedan,13000000,2016,90076,2650000,Mazda Allegro 2016
114,27,MASCULINO,Turbo,IGNACIO,ORTIZ,SOLTERO,ignacio.ortiz68@workmail.com,3188453887,2019-05-10 04:30:00,2024-01-24 23:30:00,60.226.459,Mazda,Seis,4,Sedan,109500000,2019,26162,7475000,Mazda Seis 2019
115,18,MASCULINO,Medellin,ADRIAN,GIL,SOLTERO,adrian.gil36@workmail.com,3207882697,2019-02-06 14:30:00,2024-01-10 06:00:00,89.255.029,Kia,Picanto,4,Hatchback,28000000,2010,153356,3400000,Kia Picanto 2010
116,34,MASCULINO,Rionegro,IGNACIO,PEREZ,CASADO,ignacio.perez57@workmail.com,3052406346,2019-02-21 08:00:00,2023-12-26 12:30:00,88.315.340,Kia,Cerato,4,Sedan,67500000,2015,79101,5375000,Kia Cerato 2015
117,27,MASCULINO,Ibague,MARTIN,BLANCO,SOLTERO,martin.blanco87@workmail.com,3209478579,2019-05-27 00:30:00,2024-04-19 03:30:00,52.757.155,Kia,Sportage,4,Camioneta,85500000,2015,52006,6275000,Kia Sportage 2015
118,44,MASCULINO,Itagui,ROBERTO,CARMONA,CASADO,roberto.carmona48@workmail.com,3103720926,2019-02-08 17:00:00,2024-04-25 11:00:00,51.628.135,Volkswagen,Gol,4,Hatchback,31500000,2013,166747,3575000,Volkswagen Gol 2013
119,54,MASCULINO,Villa del Rosario,SALVADOR,CAMPOS,CASADO,salvador.campos36@workmail.com,3011701925,2019-06-02 08:00:00,2024-04-27 13:30:00,69.649.431,Toyota,Fortuner,4,Camioneta,139000000,2018,35049,8950000,Toyota Fortuner 2018
120,33,FEMENINO,Quibdo,CARLA,SANTOS,CASADO,carla.santos88@workmail.com,3153644741,2019-01-24 23:30:00,2024-04-21 06:00:00,57.461.349,Chevrolet,Aveo,4,Sedan,21500000,2013,168755,3075000,Chevrolet Aveo 2013
121,18,FEMENINO,Apartado,LIDIA,CASTRO,SOLTERO,lidia.castro86@workmail.com,3105850780,2019-04-02 07:30:00,2024-02-17 03:00:00,55.821.089,Kia,Rio,4,Hatchback,46500000,2013,179518,4325000,Kia Rio 2013
122,34,FEMENINO,Soledad,PAULA,MUÑOZ,CASADO,paula.muñoz78@workmail.com,3203792439,2019-05-20 17:00:00,2024-01-06 01:00:00,62.783.655,Kia,Cerato,4,Sedan,67000000,2014,125102,5350000,Kia Cerato 2014
123,36,FEMENINO,Pitalito,PILAR,LOZANO,CASADO,pilar.lozano35@workmail.com,3203018797,2019-03-24 21:30:00,2024-06-23 09:00:00,78.968.960,Renault,Duster,4,Camioneta,43000000,2016,44985,4150000,Renault Duster 2016
124,45,MASCULINO,Giron,XAVIER,DELGADO,CASADO,xavier.delgado88@workmail.com,3185002400,2019-02-06 14:30:00,2024-05-22 19:30:00,57.903.565,Toyota,Fortuner,4,Camioneta,137500000,2015,114191,8875000,Toyota Fortuner 2015
125,44,FEMENINO,Itagui,ALBA,CALVO,SOLTERO,alba.calvo25@workmail.com,3207104303,2019-02-17 03:00:00,2024-03-03 20:30:00,50.480.740,Kia,Picanto,4,Hatchback,30500000,2015,96856,3525000,Kia Picanto 2015
126,57,MASCULINO,Pereira,JOSE,FERRER,SOLTERO,jose.ferrer38@workmail.com,3101742298,2019-04-23 08:30:00,2024-02-10 19:30:00,58.492.776,Volkswagen,Beetle,4,Hatchback,77500000,2015,117456,5875000,Volkswagen Beetle 2015
127,34,FEMENINO,Sogamoso,ROCIO,HERNANDEZ,SOLTERO,rocio.hernandez57@workmail.com,3007908951,2018-12-18 02:30:00,2024-01-18 16:00:00,67.017.250,Mazda,Tres,4,Sedan,72500000,2015,109244,5625000,Mazda Tres 2015
128,32,FEMENINO,Yopal,NOELIA,MONTERO,CASADO,noelia.montero48@workmail.com,3057496858,2018-12-20 05:00:00,2024-01-29 04:30:00,74.978.013,Toyota,Fortuner,4,Camioneta,137000000,2014,95961,8850000,Toyota Fortuner 2014
129,59,MASCULINO,Cerete,CARLOS,HERNANDEZ,SOLTERO,carlos.hernandez57@workmail.com,3102887593,2019-01-22 21:00:00,2024-04-08 15:00:00,64.366.652,Mazda,Tres,4,Sedan,72500000,2015,107031,5625000,Mazda Tres 2015
130,34,MASCULINO,Valledupar,JULIAN,DIAZ,SOLTERO,julian.diaz86@workmail.com,3202999751,2019-01-10 06:00:00,2024-03-16 11:30:00,77.656.697,Toyota,Hilux,4,Camioneta,138000000,2016,115886,8900000,Toyota Hilux 2016
131,48,FEMENINO,Pereira,MARIA DOLORES,GARRIDO,SOLTERO,mariadolores.garrido05@workmail.com,3168966319,2019-05-10 04:30:00,2024-03-24 21:30:00,85.456.025,Renault,Clio,4,Hatchback,21000000,2016,108081,3050000,Renault Clio 2016
132,44,MASCULINO,San Andres de Tumaco,MOHAMED,DIAZ,CASADO,mohamed.diaz86@workmail.com,3157015099,2019-03-18 14:00:00,2024-02-19 05:30:00,73.880.430,Mazda,BT-50,4,Camioneta,7500000,2013,131044,2375000,Mazda BT-50 2013
133,26,MASCULINO,Manizales,ALFONSO,DIAZ,SOLTERO,alfonso.diaz76@workmail.com,3017032951,2019-06-19 04:00:00,2024-05-08 02:00:00,73.559.726,Volkswagen,Gol,4,Hatchback,33500000,2017,49951,3675000,Volkswagen Gol 2017
134,25,FEMENINO,San Andres de Tumaco,EVA,BLANCO,SOLTERO,eva.blanco07@workmail.com,3183690979,2019-04-19 03:30:00,2024-03-29 02:30:00,65.004.966,Kia,Sportage,4,Camioneta,85500000,2015,90306,6275000,Kia Sportage 2015
135,41,MASCULINO,Dosquebradas,JULIAN,IGLESIAS,CASADO,julian.iglesias67@workmail.com,3016421788,2019-04-14 22:30:00,2024-04-08 15:00:00,89.844.346,Ford,Fiesta,4,Hatchback,58500000,2017,38570,4925000,Ford Fiesta 2017
136,41,MASCULINO,Itagui,JOSE ANTONIO,MOLINA,CASADO,joseantonio.molina98@workmail.com,3201687655,2019-01-14 11:00:00,2024-04-23 08:30:00,77.503.616,Mazda,CX5,4,Camioneta,118000000,2016,71086,7900000,Mazda CX5 2016
137,26,MASCULINO,Santander de Quilichao,DAVID,VEGA,CASADO,david.vega46@workmail.com,3202301053,2019-05-29 03:00:00,2024-01-03 22:30:00,64.040.198,Toyota,Hilux,4,Camioneta,138000000,2016,109697,8900000,Toyota Hilux 2016
138,29,FEMENINO,Fusagasuga,GLORIA,MARTINEZ,SOLTERO,gloria.martinez78@workmail.com,3112926804,2019-04-12 20:00:00,2024-01-31 07:00:00,87.699.691,Volkswagen,Amarok,4,Camioneta,92500000,2015,139671,6625000,Volkswagen Amarok 2015
139,22,FEMENINO,Quibdo,MANUELA,SUAREZ,CASADO,manuela.suarez97@workmail.com,3011007695,2019-03-16 11:30:00,2024-03-31 05:00:00,59.721.203,Kia,Sorento,4,Camioneta,127000000,2014,182888,8350000,Kia Sorento 2014
140,27,MASCULINO,Valledupar,JOAN,NUÑEZ,CASADO,joan.nuñez48@workmail.com,3151240305,2019-04-27 13:30:00,2023-12-24 10:00:00,64.672.660,Volkswagen,Golf,4,Hatchback,74000000,2014,106226,5700000,Volkswagen Golf 2014
141,50,FEMENINO,Turbo,ELENA,MONTERO,CASADO,elena.montero68@workmail.com,3182571548,2019-05-08 02:00:00,2024-03-18 14:00:00,82.270.126,Kia,Rio,4,Hatchback,48000000,2016,67987,4400000,Kia Rio 2016
142,53,FEMENINO,Cucuta,MARIA,GUERRERO,CASADO,maria.guerrero18@workmail.com,3104625257,2019-05-03 21:00:00,2024-04-25 11:00:00,85.958.268,Ford,Ranger,4,Camioneta,117500000,2015,115957,7875000,Ford Ranger 2015
143,39,MASCULINO,Popayan,GABRIEL,GARRIDO,CASADO,gabriel.garrido45@workmail.com,3162257984,2019-03-31 05:00:00,2024-01-18 16:00:00,59.974.538,Mazda,Tres,4,Sedan,72500000,2015,103996,5625000,Mazda Tres 2015
144,48,FEMENINO,Apartado,MARIA LUISA,SOTO,SOLTERO,marialuisa.soto86@workmail.com,3114962891,2019-02-15 00:30:00,2024-06-29 16:30:00,73.921.978,Toyota,Hilux,4,Camioneta,136500000,2013,98027,8825000,Toyota Hilux 2013
145,41,MASCULINO,Cartagena,LUIS MIGUEL,BLANCO,CASADO,luismiguel.blanco07@workmail.com,3206278670,2019-02-02 09:30:00,2024-01-24 23:30:00,81.953.144,Toyota,Corolla,4,Sedan,75500000,2017,50406,5775000,Toyota Corolla 2017
146,36,MASCULINO,Riohacha,MARCOS,RUIZ,CASADO,marcos.ruiz45@workmail.com,3057113272,2019-06-23 09:00:00,2024-04-19 03:30:00,56.427.158,Volkswagen,Gol,4,Hatchback,32500000,2015,94835,3625000,Volkswagen Gol 2015
147,43,FEMENINO,Cerete,EVA MARIA,IGLESIAS,CASADO,evamaria.iglesias77@workmail.com,3014555505,2019-05-27 00:30:00,2024-06-10 18:00:00,73.645.601,Toyota,4Runner,4,Camioneta,176000000,2012,99755,10800000,Toyota 4Runner 2012
148,55,FEMENINO,Popayan,MARIA JESUS,FERRER,CASADO,mariajesus.ferrer28@workmail.com,3009920366,2019-03-18 14:00:00,2023-12-22 07:30:00,52.381.633,Nissan,Pathfinder,4,Camioneta,129500000,2019,20108,8475000,Nissan Pathfinder 2019
149,48,MASCULINO,Armenia,RAUL,VAZQUEZ,SOLTERO,raul.vazquez25@workmail.com,3161434981,2019-03-18 14:00:00,2024-03-31 05:00:00,80.645.113,Ford,EcoSport,4,Camioneta,68000000,2016,111367,5400000,Ford EcoSport 2016
150,34,FEMENINO,Ibague,CARMEN,CASTILLO,CASADO,carmen.castillo07@workmail.com,3187732455,2019-03-12 06:30:00,2024-04-21 06:00:00,57.501.413,Volkswagen,Golf,4,Hatchback,74000000,2014,174745,5700000,Volkswagen Golf 2014
151,42,MASCULINO,Pasto,XAVIER,CABRERA,CASADO,xavier.cabrera47@workmail.com,3203563975,2019-05-18 14:30:00,2024-02-15 00:30:00,61.317.279,Volkswagen,Golf,4,Hatchback,74500000,2015,129015,5725000,Volkswagen Golf 2015
152,57,FEMENINO,Villa del Rosario,YOLANDA,GARRIDO,SOLTERO,yolanda.garrido05@workmail.com,3185002356,2019-05-24 22:00:00,2024-01-29 04:30:00,83.301.794,Kia,Sportage,4,Camioneta,85000000,2014,109229,6250000,Kia Sportage 2014
153,62,FEMENINO,Itagui,PILAR,LOZANO,SOLTERO,pilar.lozano85@workmail.com,3183545302,2019-04-29 16:00:00,2024-01-29 04:30:00,72.339.013,Kia,Picanto,4,Hatchback,29000000,2012,194561,3450000,Kia Picanto 2012
155,32,MASCULINO,Manizales,JOSE MIGUEL,GONZALEZ,CASADO,josemiguel.gonzalez47@workmail.com,3185344196,2019-06-21 06:30:00,2024-02-04 12:00:00,54.875.597,Ford,Escape,4,Camioneta,88500000,2017,60403,6425000,Ford Escape 2017
156,46,FEMENINO,Apartado,LUCIA,MEDINA,CASADO,lucia.medina65@workmail.com,3018713695,2019-03-03 20:30:00,2024-05-20 17:00:00,64.414.168,Ford,Explorer,4,Camioneta,176500000,2013,129996,10825000,Ford Explorer 2013
157,33,MASCULINO,Cartago,JAVIER,CARRASCO,SOLTERO,javier.carrasco76@workmail.com,3188599781,2019-04-27 13:30:00,2024-06-21 06:30:00,81.762.584,Ford,EcoSport,4,Camioneta,69000000,2018,36624,5450000,Ford EcoSport 2018
158,45,FEMENINO,Manizales,PILAR,SANCHEZ,CASADO,pilar.sanchez77@workmail.com,3204543069,2019-05-08 02:00:00,2024-05-24 22:00:00,56.062.658,Toyota,4Runner,4,Camioneta,176500000,2013,168850,10825000,Toyota 4Runner 2013
159,29,FEMENINO,San Andres de Tumaco,LIDIA,SUAREZ,CASADO,lidia.suarez97@workmail.com,3119901269,2019-03-29 02:30:00,2024-04-17 01:00:00,61.770.468,Toyota,Prado,4,Camioneta,239500000,2019,27908,13975000,Toyota Prado 2019
160,19,MASCULINO,Cali,MARIO,CAMPOS,CASADO,mario.campos46@workmail.com,3151956802,2019-04-08 15:00:00,2024-03-01 18:00:00,84.278.953,Renault,Twingo,2,Hatchback,18500000,2013,141989,2925000,Renault Twingo 2013
161,42,FEMENINO,Soledad,JULIA,CALVO,SOLTERO,julia.calvo25@workmail.com,3169977191,2019-01-10 06:00:00,2024-02-27 15:30:00,50.613.387,Kia,Sorento,4,Camioneta,129500000,2019,21674,8475000,Kia Sorento 2019
162,45,MASCULINO,Cartago,ANGEL,RUIZ,CASADO,angel.ruiz85@workmail.com,3163196708,2019-06-14 23:00:00,2023-12-18 02:30:00,84.496.143,Kia,Sorento,4,Camioneta,128500000,2017,79952,8425000,Kia Sorento 2017
163,42,FEMENINO,Cali,MARIA,PARRA,SOLTERO,maria.parra47@workmail.com,3181144811,2019-01-24 23:30:00,2024-01-03 22:30:00,66.175.662,Volkswagen,Amarok,4,Camioneta,92500000,2015,71925,6625000,Volkswagen Amarok 2015
164,23,FEMENINO,Itagui,MARIA MERCEDES,PEREZ,SOLTERO,mariamercedes.perez67@workmail.com,3003599263,2019-02-21 08:00:00,2024-06-29 16:30:00,74.326.920,Kia,Picanto,4,Hatchback,30500000,2015,112216,3525000,Kia Picanto 2015
165,23,MASCULINO,Cartago,SERGIO,FERNANDEZ,CASADO,sergio.fernandez75@workmail.com,3102469964,2019-06-08 15:30:00,2024-01-08 03:30:00,58.283.640,Toyota,Hilux,4,Camioneta,137500000,2015,71412,8875000,Toyota Hilux 2015
166,40,FEMENINO,Pitalito,AINHOA,IGLESIAS,SOLTERO,ainhoa.iglesias67@workmail.com,3205668188,2019-05-03 21:00:00,2024-01-22 21:00:00,65.145.157,Kia,Sorento,4,Camioneta,125000000,2010,116267,8250000,Kia Sorento 2010
167,31,MASCULINO,Floridablanca,ALFREDO,MORA,CASADO,alfredo.mora88@workmail.com,3001592640,2019-03-03 20:30:00,2024-03-18 14:00:00,81.432.932,Ford,EcoSport,4,Camioneta,68500000,2017,71102,5425000,Ford EcoSport 2017
168,38,FEMENINO,Itagui,EMILIA,CRUZ,SOLTERO,emilia.cruz36@workmail.com,3116871016,2019-02-23 10:30:00,2023-12-18 02:30:00,60.073.739,Kia,Sorento,4,Camioneta,127000000,2014,123904,8350000,Kia Sorento 2014
169,35,MASCULINO,Cienaga,JORDI,FUENTES,SOLTERO,jordi.fuentes58@workmail.com,3112829633,2019-04-23 08:30:00,2024-06-04 10:30:00,71.435.068,Toyota,Corolla,4,Sedan,74500000,2015,136621,5725000,Toyota Corolla 2015
170,22,MASCULINO,Uribia,JORGE,REYES,CASADO,jorge.reyes96@workmail.com,3014844053,2019-04-06 12:30:00,2024-05-03 21:00:00,54.093.245,Mazda,Tres,4,Sedan,70500000,2011,245975,5525000,Mazda Tres 2011
171,54,MASCULINO,Manizales,AITOR,CANO,CASADO,aitor.cano28@workmail.com,3168784565,2018-12-16 00:00:00,2024-04-10 17:30:00,58.119.993,Mazda,CX5,4,Camioneta,118000000,2016,120517,7900000,Mazda CX5 2016
172,49,MASCULINO,Magangue,FELIX,PASCUAL,CASADO,felix.pascual25@workmail.com,3186051940,2019-02-02 09:30:00,2023-12-18 02:30:00,55.133.038,Ford,Ranger,4,Camioneta,118500000,2017,64789,7925000,Ford Ranger 2017
173,33,MASCULINO,Rionegro,ROBERTO,ROJAS,CASADO,roberto.rojas58@workmail.com,3111091297,2019-01-01 20:00:00,2024-01-16 13:30:00,86.190.140,Nissan,Pathfinder,4,Camioneta,128500000,2017,60275,8425000,Nissan Pathfinder 2017
174,41,FEMENINO,Palmira,ANA ISABEL,CASTILLO,CASADO,anaisabel.castillo97@workmail.com,3113201969,2019-03-10 04:00:00,2024-06-25 11:30:00,70.823.946,Volkswagen,Gol,4,Hatchback,33500000,2017,52829,3675000,Volkswagen Gol 2017
175,39,FEMENINO,Ocana,ALEJANDRA,GARRIDO,SOLTERO,alejandra.garrido35@workmail.com,3057025549,2019-02-06 14:30:00,2024-03-22 19:00:00,84.990.071,Mazda,BT-50,4,Camioneta,8000000,2014,136980,2400000,Mazda BT-50 2014
176,42,MASCULINO,Tunja,ALEJANDRO,SERRANO,CASADO,alejandro.serrano97@workmail.com,3202139933,2019-04-14 22:30:00,2024-05-18 14:30:00,89.073.939,Mazda,Allegro,4,Sedan,13000000,2016,105535,2650000,Mazda Allegro 2016
177,50,MASCULINO,Sincelejo,SANTIAGO,FERNANDEZ,CASADO,santiago.fernandez55@workmail.com,3151090258,2019-05-01 18:30:00,2024-05-03 21:00:00,82.900.538,Toyota,Fortuner,4,Camioneta,136000000,2012,158705,8800000,Toyota Fortuner 2012
178,33,MASCULINO,Valledupar,PEDRO,SANTOS,SOLTERO,pedro.santos88@workmail.com,3168922507,2019-05-14 09:30:00,2024-05-20 17:00:00,67.648.629,Renault,Twingo,2,Hatchback,18500000,2013,179384,2925000,Renault Twingo 2013
179,34,MASCULINO,Pitalito,SANTIAGO,MORALES,CASADO,santiago.morales55@workmail.com,3159244371,2019-05-31 05:30:00,2024-02-06 14:30:00,79.148.841,Ford,Escape,4,Camioneta,85000000,2010,232775,6250000,Ford Escape 2010
180,37,FEMENINO,Florencia,ANGELA,NUÑEZ,CASADO,angela.nuñez48@workmail.com,3159900764,2019-05-29 03:00:00,2024-02-10 19:30:00,68.314.888,Kia,Cerato,4,Sedan,66000000,2012,221320,5300000,Kia Cerato 2012
181,32,FEMENINO,Buenaventura,CLAUDIA,GUERRERO,SOLTERO,claudia.guerrero08@workmail.com,3207434283,2019-05-05 23:30:00,2024-01-12 08:30:00,80.813.318,Toyota,Fortuner,4,Camioneta,136500000,2013,84794,8825000,Toyota Fortuner 2013
182,49,FEMENINO,Rionegro,SANDRA,BLANCO,SOLTERO,sandra.blanco77@workmail.com,3115900119,2019-03-24 21:30:00,2024-03-03 20:30:00,73.731.521,Mazda,Seis,4,Sedan,108000000,2016,81302,7400000,Mazda Seis 2016
183,54,MASCULINO,Fusagasuga,LUIS MIGUEL,CRESPO,SOLTERO,luismiguel.crespo16@workmail.com,3054051678,2019-04-25 11:00:00,2023-12-22 07:30:00,81.154.730,Ford,Explorer,4,Camioneta,179000000,2018,61415,10950000,Ford Explorer 2018
184,42,MASCULINO,Barranquilla,ISMAEL,LOPEZ,CASADO,ismael.lopez95@workmail.com,3017575147,2019-06-29 16:30:00,2023-12-16 00:00:00,61.064.946,Renault,Logan,4,Sedan,40000000,2014,184243,4000000,Renault Logan 2014
185,53,MASCULINO,Cali,ROBERTO,PEREZ,SOLTERO,roberto.perez27@workmail.com,3154606645,2019-02-02 09:30:00,2024-01-24 23:30:00,62.974.038,Volkswagen,Beetle,4,Hatchback,77000000,2014,122558,5850000,Volkswagen Beetle 2014
186,41,MASCULINO,Monteria,JOAQUIN,CANO,CASADO,joaquin.cano98@workmail.com,3183612593,2019-02-10 19:30:00,2024-01-29 04:30:00,54.204.067,Toyota,Hilux,4,Camioneta,138000000,2016,85761,8900000,Toyota Hilux 2016
187,29,MASCULINO,Valledupar,CARLOS,REYES,CASADO,carlos.reyes56@workmail.com,3015951781,2019-01-01 20:00:00,2024-01-31 07:00:00,73.457.468,Toyota,Fortuner,4,Camioneta,137000000,2014,114368,8850000,Toyota Fortuner 2014
188,27,FEMENINO,Yumbo,MARIA CONCEPCION,JIMENEZ,SOLTERO,mariaconcepcion.jimenez77@workmail.com,3101861792,2019-04-02 07:30:00,2024-04-04 10:00:00,60.276.081,Ford,Fiesta,4,Hatchback,58500000,2017,85230,4925000,Ford Fiesta 2017
189,37,MASCULINO,Garzon,AGUSTIN,RODRIGUEZ,SOLTERO,agustin.rodriguez76@workmail.com,3205590050,2019-06-17 01:30:00,2023-12-28 15:00:00,78.694.469,Toyota,Fortuner,4,Camioneta,137500000,2015,125233,8875000,Toyota Fortuner 2015
190,36,MASCULINO,Maicao,RODRIGO,MARQUEZ,CASADO,rodrigo.marquez25@workmail.com,3168464905,2019-04-06 12:30:00,2024-04-12 20:00:00,84.609.993,Mazda,Seis,4,Sedan,107000000,2014,137253,7350000,Mazda Seis 2014
191,46,MASCULINO,Malambo,JUAN,TORRES,CASADO,juan.torres66@workmail.com,3114205981,2019-06-02 08:00:00,2024-03-03 20:30:00,52.579.670,Toyota,4Runner,4,Camioneta,178000000,2016,78679,10900000,Toyota 4Runner 2016
192,49,MASCULINO,Sincelejo,RAFAEL,NIETO,CASADO,rafael.nieto17@workmail.com,3012518191,2019-03-10 04:00:00,2024-05-31 05:30:00,64.858.089,Volkswagen,Beetle,4,Hatchback,73500000,2007,330001,5675000,Volkswagen Beetle 2007
193,31,FEMENINO,Villavicencio,LUISA,MOLINA,CASADO,luisa.molina88@workmail.com,3187893015,2019-03-08 01:30:00,2024-06-14 23:00:00,76.538.967,Mazda,Tres,4,Sedan,73500000,2017,67036,5675000,Mazda Tres 2017
194,24,FEMENINO,Guadalajara de Buga,JUANA,CRESPO,CASADO,juana.crespo16@workmail.com,3205877161,2019-06-08 15:30:00,2024-02-21 08:00:00,84.027.021,Ford,Fiesta,4,Hatchback,57000000,2014,140629,4850000,Ford Fiesta 2014
195,49,MASCULINO,Chia,EDUARDO,CASTILLO,SOLTERO,eduardo.castillo47@workmail.com,3052242017,2019-04-12 20:00:00,2024-03-08 01:30:00,85.534.270,Kia,Rio,4,Hatchback,49500000,2019,20459,4475000,Kia Rio 2019
196,27,FEMENINO,Guadalajara de Buga,CARMEN,FERNANDEZ,SOLTERO,carmen.fernandez25@workmail.com,3108333220,2019-01-31 07:00:00,2024-06-25 11:30:00,71.633.554,Ford,Explorer,4,Camioneta,177000000,2014,106930,10850000,Ford Explorer 2014
197,40,FEMENINO,Dosquebradas,ELENA,PASTOR,SOLTERO,elena.pastor88@workmail.com,3182665614,2019-06-08 15:30:00,2024-04-29 16:00:00,63.512.589,Renault,Logan,4,Sedan,41000000,2016,81624,4050000,Renault Logan 2016
198,39,MASCULINO,Cartago,JAIME,MARQUEZ,SOLTERO,jaime.marquez95@workmail.com,3158019479,2019-04-17 01:00:00,2024-05-05 23:30:00,80.879.709,Chevrolet,Aveo,4,Sedan,21000000,2012,199178,3050000,Chevrolet Aveo 2012
199,46,MASCULINO,Maicao,DAVID,FERRER,SOLTERO,david.ferrer38@workmail.com,3189648696,2019-06-19 04:00:00,2023-12-20 05:00:00,55.487.651,Volkswagen,Golf,4,Hatchback,72000000,2010,250273,5600000,Volkswagen Golf 2010
200,55,FEMENINO,Santander de Quilichao,LORENA,VICENTE,CASADO,lorena.vicente55@workmail.com,3187869323,2019-04-06 12:30:00,2023-12-18 02:30:00,80.237.637,Kia,Picanto,4,Hatchback,31500000,2017,80153,3575000,Kia Picanto 2017
201,37,MASCULINO,Sogamoso,LUIS,ROMERO,SOLTERO,luis.romero05@workmail.com,3103292322,2019-04-04 10:00:00,2024-05-20 17:00:00,86.354.098,Toyota,Corolla,4,Sedan,74500000,2015,130864,5725000,Toyota Corolla 2015
202,34,MASCULINO,Manaure,SERGIO,CASTRO,CASADO,sergio.castro96@workmail.com,3057482184,2019-01-24 23:30:00,2024-02-06 14:30:00,50.465.860,Mazda,BT-50,4,Camioneta,9000000,2016,117692,2450000,Mazda BT-50 2016
203,32,MASCULINO,Manizales,VICTOR,CARRASCO,CASADO,victor.carrasco06@workmail.com,3164210150,2018-12-30 17:30:00,2024-06-08 15:30:00,85.360.210,Kia,Rio,4,Hatchback,49000000,2018,40813,4450000,Kia Rio 2018
204,35,MASCULINO,Girardot,JULIO,FUENTES,CASADO,julio.fuentes98@workmail.com,3188218587,2019-06-17 01:30:00,2024-06-04 10:30:00,78.512.904,Volkswagen,Gol,4,Hatchback,32500000,2015,165858,3625000,Volkswagen Gol 2015
205,46,MASCULINO,Soledad,JESUS,SERRANO,CASADO,jesus.serrano97@workmail.com,3104561680,2019-06-19 04:00:00,2023-12-16 00:00:00,76.655.916,Toyota,Corolla,4,Sedan,73000000,2012,127120,5650000,Toyota Corolla 2012
206,46,MASCULINO,Valledupar,EMILIO,MOLINA,CASADO,emilio.molina38@workmail.com,3012174945,2019-01-16 13:30:00,2023-12-18 02:30:00,86.550.236,Kia,Rio,4,Hatchback,46000000,2012,77135,4300000,Kia Rio 2012
207,37,FEMENINO,Villa del Rosario,SOFIA,LOPEZ,SOLTERO,sofia.lopez45@workmail.com,3013459823,2019-03-22 19:00:00,2024-03-08 01:30:00,75.786.307,Mazda,BT-50,4,Camioneta,9500000,2017,65328,2475000,Mazda BT-50 2017
208,46,MASCULINO,Valledupar,FELIX,ESTEBAN,SOLTERO,felix.esteban66@workmail.com,3002718095,2019-03-18 14:00:00,2024-05-29 03:00:00,68.593.830,Ford,Ranger,4,Camioneta,117000000,2014,107271,7850000,Ford Ranger 2014
209,47,FEMENINO,Tunja,VICTORIA,RUBIO,CASADO,victoria.rubio08@workmail.com,3118029624,2019-02-02 09:30:00,2024-03-08 01:30:00,57.190.901,Volkswagen,Beetle,4,Hatchback,78000000,2016,90468,5900000,Volkswagen Beetle 2016
210,66,FEMENINO,Fusagasuga,LAURA,PRIETO,CASADO,laura.prieto75@workmail.com,3104289819,2019-01-20 18:30:00,2024-01-14 11:00:00,78.359.530,Kia,Sorento,4,Camioneta,127000000,2014,153586,8350000,Kia Sorento 2014
211,26,FEMENINO,Giron,INMACULADA,VELASCO,CASADO,inmaculada.velasco48@workmail.com,3161193600,2019-05-10 04:30:00,2024-06-19 04:00:00,74.989.438,Volkswagen,Amarok,4,Camioneta,90000000,2010,224017,6500000,Volkswagen Amarok 2010
212,46,MASCULINO,Barranquilla,JORDI,GUTIERREZ,SOLTERO,jordi.gutierrez66@workmail.com,3051109150,2019-03-24 21:30:00,2023-12-22 07:30:00,81.007.015,Kia,Sportage,4,Camioneta,86000000,2016,85818,6300000,Kia Sportage 2016
213,39,FEMENINO,Palmira,SANDRA,SANTOS,CASADO,sandra.santos88@workmail.com,3209952877,2019-01-16 13:30:00,2024-02-27 15:30:00,74.288.058,Chevrolet,Spark GT,4,Hatchback,33500000,2017,56052,3675000,Chevrolet Spark GT 2017
214,32,MASCULINO,Cartago,JAVIER,GONZALEZ,CASADO,javier.gonzalez07@workmail.com,3156027122,2019-05-16 12:00:00,2024-05-31 05:30:00,83.173.101,Volkswagen,Amarok,4,Camioneta,93000000,2016,78354,6650000,Volkswagen Amarok 2016
215,43,MASCULINO,nan,JOSE MIGUEL,GALLEGO,SOLTERO,josemiguel.gallego88@workmail.com,3104175294,2019-03-20 16:30:00,2023-12-30 17:30:00,74.290.218,Renault,Clio,4,Hatchback,20000000,2014,90397,3000000,Renault Clio 2014
